Route ID,mae,driver,origin
12228,88.13568379548305,49,19
12229,87.62950004093855,343,19
12231,24.598684395737344,283,19
12233,47.92150301544817,293,19
12234,43.47537183546714,323,19
12237,37.450141739358514,75,19
12238,73.63760738337213,54,19
12240,61.01472419968243,50,19
12244,42.822718537456964,62,19
12249,20.300909855725074,80,19
12252,46.36455845396268,345,19
12258,27.2357327452592,165,19
12259,50.98312611483044,63,19
12271,67.49666258586451,351,19
12277,86.93238827895851,78,19
12295,46.28894940331083,353,19
12299,20.779532465671664,6,19
12300,48.22819764547598,10,19
12305,37.290681180424485,161,19
12307,128.56481927265298,337,19
12312,26.6194353215901,22,19
12314,60.24401434251248,251,19
12315,16.267440557182073,258,19
12316,94.69872852324433,286,19
12318,30.822913022200193,303,19
12321,63.778194202711695,39,19
12322,18.2510388437971,41,19
12324,89.22639561739085,273,19
12326,30.23247086567194,274,19
12329,46.737144431939655,266,19
12331,19.555878983496136,21,19
12345,36.71348674445956,223,19
12346,49.414920023934,268,19
12347,147.03083248973934,54,19
12348,44.458959237898696,269,19
12349,46.4471583760772,31,19
12350,60.59959795979186,285,19
12356,35.14489497099436,292,19
12357,64.0680757432024,301,19
12358,21.06457841445568,278,19
12362,111.77318880883364,180,19
12368,95.4621634474277,343,19
12369,96.79497192628774,26,19
12374,29.96913856437475,284,19
12375,46.456554500012196,126,19
12377,32.93162679977208,277,19
12381,35.73137879784667,283,19
12382,29.908197297568965,80,19
12383,129.47411212304772,227,19
12384,56.87974957260864,129,19
12392,35.14496158139193,234,19
12393,38.35676355334918,345,19
12394,94.83653275231933,50,19
12395,82.77114464884549,358,19
12406,94.53918202988879,132,19
12408,147.92551011276566,78,19
12413,162.29197419652854,150,19
12416,77.16632583654254,334,19
12417,75.12349916270128,87,19
12438,45.310359322540926,297,19
12439,55.72955918223761,284,19
12443,190.06251018574025,314,19
12447,37.6655519533748,6,19
12453,20.030009307702592,9,19
12457,27.50117710147265,160,19
12459,90.77286338050195,19,19
12461,34.049700897739825,14,19
12462,69.9610825660026,337,19
12463,43.43126816316033,11,19
12464,58.070702086534084,259,19
12469,44.99292452215168,279,19
12470,71.33168701003615,339,19
12471,45.940732873453456,15,19
