Route ID,mae,driver,origin
8313,86.75055702934701,70,13
8314,119.5624292959938,131,13
8315,64.81830505272565,329,13
8318,69.80235144772068,132,13
8319,107.68489514669841,58,13
8323,53.91115450680867,174,13
8328,88.6504684700757,254,13
8333,163.06164338135858,78,13
8334,133.43944450535662,85,13
8340,77.59191370190764,168,13
8349,107.31148393559835,87,13
8351,85.52979479935995,88,13
8352,87.64517761227377,226,13
8364,74.39918689348129,12,13
8366,49.54903188301357,9,13
8378,52.83212810062597,19,13
8379,47.08105040454877,14,13
8382,138.77752667814403,305,13
8384,93.30013720435214,194,13
8387,44.73110987720745,202,13
8388,27.280419966958203,18,13
8395,55.230946793360246,296,13
8398,53.52530094708016,162,13
8399,160.94944786487656,264,13
8404,65.73479257202742,262,13
8405,119.65319504836344,273,13
8406,60.69221901310296,303,13
8407,40.02416245013536,43,13
8408,137.93967700116406,32,13
8409,26.093372872190372,36,13
8412,64.34068738665863,301,13
8415,110.40177550310153,34,13
8419,146.32107589169325,60,13
8420,101.95761272351716,278,13
8421,109.06091762414374,270,13
8422,176.52404427387648,246,13
8423,82.42353655891252,325,13
8424,61.93812358071473,48,13
8427,19.941435837557304,285,13
8431,105.62018749181483,206,13
8433,95.48663025880757,165,13
8436,217.75148361279142,126,13
8437,56.04166598344108,23,13
8439,126.0230062174171,40,13
8440,67.90796423418428,323,13
8442,81.49728490171675,146,13
8444,121.66701482121962,57,13
8447,71.52643391688535,75,13
8448,128.40348789440984,234,13
8449,53.84828641651442,288,13
8453,37.477697386920454,44,13
8456,142.76028902545505,50,13
8458,36.933461467015015,213,13
8459,136.92127944822224,180,13
8464,82.63506206449388,70,13
8467,72.59767287026072,117,13
8468,65.32040994955074,83,13
8469,59.519410912429066,82,13
8470,77.61324524538401,150,13
8471,167.57756195461414,45,13
8477,23.74697389243299,118,13
8479,38.08546387517605,79,13
8483,99.61573486978703,90,13
8484,117.86916853259854,327,13
8498,88.71881086731263,261,13
8499,89.54573571989286,274,13
8500,136.49247770881726,304,13
8506,79.04634827819947,265,13
8509,97.06904768314885,269,13
8513,63.25956799374789,239,13
8514,122.88577520608702,159,13
8522,33.990776874001874,9,13
8523,48.34761891419939,3,13
8524,18.89485732663846,6,13
8526,18.776238603896466,7,13
8528,70.24287576250298,160,13
8529,66.87747085203912,16,13
8531,44.99061817624512,19,13
8532,27.920387571694064,143,13
8533,213.11336250480105,306,13
8534,147.96760649291843,305,13
8535,55.28518107016164,97,13
8536,41.206022747599036,14,13
8540,176.45773279170837,279,13
8542,113.56567053349977,289,13
8544,21.53053584008273,99,13
8550,46.66413658874922,28,13
8551,81.72952340525224,128,13
8553,166.76148152753973,266,13
8556,11.221986210932878,262,13
8557,36.024089003166374,39,13
8559,30.689951513887802,275,13
8560,39.69130361069714,31,13
8562,243.72627330758047,197,13
8563,33.668635176716414,33,13
8564,78.6204801468363,42,13
8565,34.919260765937274,43,13
8568,67.2946848260333,277,13
8569,119.91563526219427,274,13
8571,188.728119484976,146,13
8572,161.35603433864154,246,13
8573,99.38734851170358,202,13
8576,125.77523802437385,269,13
8577,189.188882086005,60,13
8578,30.063362400950325,37,13
8579,80.53796876232782,280,13
8581,11.881356268182959,36,13
8583,235.6101993403335,234,13
8584,35.28071237160885,164,13
8586,45.50365080868318,302,13
8587,173.0892509777001,38,13
8588,100.47353227017089,270,13
8591,60.56564777185424,80,13
8592,104.03378261364706,40,13
8593,71.575949390363,251,13
8594,212.37945876760202,180,13
8595,197.28788796160407,88,13
8598,36.141436330370404,213,13
8600,97.75096204499991,22,13
8602,55.76811133265843,300,13
8603,53.40123944179839,57,13
8604,60.87193758200485,293,13
8605,59.50170915563585,75,13
8608,46.31012778946435,283,13
8611,89.82966160837591,63,13
8612,50.88113899142509,59,13
8613,201.4155564229868,327,13
8615,144.40809202316723,58,13
8616,115.48421392506306,131,13
8619,95.46310584315347,314,13
8623,20.454464965269782,72,13
8629,226.75868942606598,150,13
8640,89.39710813961022,169,13
8656,61.75857205555659,3,13
8657,18.23643591633686,6,13
8664,50.91038989457935,19,13
8665,86.86827589998776,143,13
8667,100.53775644608231,96,13
8669,95.72732177521466,194,13
8671,78.92665797765555,260,13
8672,11.032449843951353,25,13
8674,123.97218749348077,289,13
8678,32.14168886431607,37,13
8679,177.77191761820566,266,13
8680,45.18923201662124,164,13
8681,106.88696586473156,282,13
8682,27.368546063506937,36,13
8687,29.519977039841756,198,13
8688,139.0702553030605,274,13
8689,58.280121049396755,276,13
8690,83.43862836117154,26,13
8692,135.60670824577156,265,13
8694,41.04622208645251,105,13
8698,95.91989285010858,288,13
8699,84.36542693870399,314,13
8701,107.18923129127704,278,13
8707,19.76211114094337,46,13
8708,92.40851823111304,279,13
8714,184.3207043624532,246,13
8716,45.69751904951709,64,13
8717,119.95489448786314,57,13
8718,131.69857744952725,234,13
8721,185.96555066220228,34,13
8722,143.6980234109389,301,13
8724,139.11543310738878,267,13
8726,56.544234121027586,302,13
8729,36.848656386392115,40,13
8736,128.08491663736388,323,13
8739,34.498964152913985,59,13
8740,70.83317926335265,269,13
8743,164.86595585968487,71,13
8745,59.17243983401826,80,13
8747,137.24546455979856,58,13
8749,96.92315303897497,174,13
8754,125.06487820237247,180,13
8757,132.81004711565367,131,13
8766,38.96332094599372,165,13
8767,112.7868300512796,113,13
8772,65.36928110151601,167,13
8785,198.55790904832637,129,13
8800,97.69526532801457,94,13
8804,19.89078270381707,4,13
8813,65.73804823592442,15,13
8814,72.32795234191468,19,13
8817,159.16662570165326,305,13
8819,84.5563220727169,14,13
8820,65.805659175923,18,13
8822,120.39021023646245,289,13
8826,151.24460621130066,258,13
8827,104.13727967283184,282,13
8828,17.421072020420464,198,13
8829,23.53617718965425,164,13
8832,45.58090567507934,213,13
8833,119.55853344780272,274,13
8834,115.283577252755,26,13
8839,194.12879625643404,268,13
8840,133.14011331463212,273,13
8841,109.45527042925298,292,13
8842,31.780961119855437,42,13
8845,41.15755168889166,302,13
8849,63.741040536922256,280,13
8851,82.6811143783863,325,13
8853,78.84435628689508,278,13
8854,158.52999801033363,38,13
8857,158.29824053568603,32,13
8858,20.804038560219215,46,13
8863,177.2426590285081,54,13
8866,37.5662394900501,165,13
8867,147.71235076567908,180,13
8868,124.79150552695596,58,13
8877,36.63737256616867,80,13
8878,66.51488981206735,284,13
8879,96.85426600480662,108,13
8880,104.5943132100492,50,13
8881,89.33906799626565,129,13
8887,29.61227679230902,110,13
8894,92.59879178556204,329,13
8896,75.6293613608561,118,13
8897,106.97879194076592,75,13
8901,90.39973829481421,70,13
8902,51.38371145930152,334,13
8904,39.27114472177042,82,13
8906,152.06681909220265,85,13
8914,100.81160395676045,120,13
8924,38.69987245553857,3,13
8925,54.62294626795638,214,13
8927,18.101462133157444,6,13
8939,80.080830193621,19,13
8940,57.16250121247449,99,13
8945,110.32218447611503,289,13
8946,61.83325777653272,24,13
8948,192.96617057000213,202,13
8949,185.56515478667293,266,13
8950,79.32480974082806,164,13
8952,104.44848750267542,251,13
8954,74.48556088561698,15,13
8957,16.644722548016503,25,13
8962,77.3029470440973,39,13
8964,160.81688270970463,264,13
8971,89.69634788612103,278,13
8972,23.812750429607227,223,13
8973,48.20485581993307,337,13
8975,117.00495656495222,273,13
8976,25.061375184167495,37,13
8979,71.43805612996066,127,13
8982,170.6597753367092,54,13
8987,51.23093763048984,42,13
8994,42.17267068438209,23,13
8999,81.83413012054552,284,13
9003,90.30506625063872,283,13
9006,132.17471507061092,146,13
9007,62.505434705838894,165,13
9012,101.75215051505674,71,13
9016,57.76260335095606,75,13
9017,36.89489566668221,68,13
9018,120.37688800144186,50,13
9019,61.50251906602037,72,13
9023,80.29272776560127,277,13
9029,140.84106461402484,108,13
9030,105.39339468382136,63,13
9033,152.21055946539892,78,13
9034,135.19560452180764,329,13
9038,165.555894381674,167,13
9043,68.72435381297242,233,13
9057,52.71363587590465,95,13
9063,45.21164805452592,3,13
9064,39.02011867845644,6,13
9065,19.28620168818554,7,13
9071,176.04474541572813,305,13
9072,22.92422910529419,25,13
9080,50.523087532261655,24,13
9081,50.863256788518754,251,13
9084,44.73370716835296,164,13
9085,23.576662950125115,36,13
9090,41.72149985393738,198,13
9091,65.25466667777107,26,13
9093,90.24052645444344,128,13
9097,41.61736976207807,21,13
9101,70.98596045821114,276,13
9106,99.21076361421048,273,13
9109,31.024691125920263,303,13
9114,183.8783113311964,146,13
9118,51.80619633596211,104,13
9119,128.67072600764325,268,13
9120,109.31849872989912,302,13
9122,131.9115083348972,46,13
9123,56.13463750466484,285,13
9124,128.22825249138117,284,13
9126,77.59828655760288,165,13
9130,98.71169341270279,40,13
9132,119.96619500306485,80,13
9135,125.62027508427558,234,13
9136,149.2841276583629,57,13
9141,51.47215359486823,167,13
9142,71.1096514303438,75,13
9144,103.88621412367502,132,13
9147,134.52029977575262,50,13
9149,35.29335958691682,113,13
9151,175.0193040507083,108,13
9153,215.43666631972843,78,13
9160,88.51663111845336,72,13
9163,136.3886113390209,85,13
9165,71.38644985135396,210,13
9167,27.3652608902714,334,13
9169,92.50321326494185,83,13
9170,47.18802109597175,118,13
9174,184.0883511700566,120,13
9182,35.40210749280069,42,13
9184,118.97045061830015,215,13
9187,64.23353108926743,276,13
9188,67.78165521184847,257,13
9189,58.756034835267734,339,13
9194,50.27663273314887,301,13
9206,22.525659772298532,6,13
9210,20.23655274012423,7,13
9211,43.41712598324428,10,13
9225,74.98251873490625,96,13
9227,22.64123937984647,25,13
9228,78.96789051334851,263,13
9232,49.59201191164327,24,13
9234,30.72112675552212,36,13
9235,52.92722165311768,251,13
9236,30.056473660199046,33,13
9237,32.56114270590056,31,13
9238,54.60224470921009,162,13
9239,30.891257180340684,39,13
9241,124.9219743245141,26,13
9242,136.04007440011108,288,13
9244,81.69493592400745,128,13
9246,37.74139580447114,23,13
9251,24.641676317730578,198,13
9255,16.649074540752622,43,13
9256,103.23435345160104,296,13
9257,63.259397078567865,127,13
9258,139.94436650269282,297,13
9263,49.267369393408686,294,13
9264,213.48312987769276,146,13
9265,192.29177340638267,60,13
9270,23.867358769278884,22,13
9272,60.213499734326994,215,13
9273,161.0239045310663,38,13
9275,205.5086345848294,234,13
9276,171.80957367355208,180,13
9278,160.0908289996797,285,13
9279,51.928474878948705,52,13
9280,94.72032709917026,270,13
9283,172.35001109634769,126,13
9289,64.55174328107796,283,13
9291,87.72459222333335,129,13
9293,117.8557907987525,80,13
9294,54.40088682635926,54,13
9297,35.31818269333605,174,13
9302,53.315147311789495,59,13
9307,39.23452954411722,40,13
9308,53.1339503424719,284,13
9310,160.83076693396742,78,13
9313,84.93068671484448,171,13
9324,42.23774290998665,91,13
9325,93.49145914719949,85,13
9326,163.22190403112165,150,13
9331,83.64940208759478,167,13
9340,78.7066872716148,88,13
9351,71.99488726758577,95,13
9352,77.93409101400349,141,13
9354,89.43588354988957,10,13
9355,22.958223857961478,7,13
9357,48.1960628202497,14,13
9359,101.5842040161604,337,13
9362,57.72752997415759,15,13
9363,62.75385884498188,19,13
9364,74.44019096569714,96,13
9372,25.56322775734555,198,13
9373,169.98199197482458,291,13
9374,55.543886808140144,164,13
9375,49.14509229290675,24,13
9378,69.68473508164467,263,13
9380,136.74584849889396,274,13
9381,35.85084835281559,162,13
9383,64.16081384286497,128,13
9384,85.85626241394303,127,13
9386,104.83544562152846,282,13
9387,180.36800311194747,264,13
9388,109.55278113718776,26,13
9391,176.24843395100922,267,13
9392,54.77558078744058,21,13
9395,134.5394627428732,275,13
9396,98.67007663784622,288,13
9398,118.80113550728191,273,13
9399,209.40371695700156,197,13
9400,81.09115756421792,325,13
9405,64.0773411444061,34,13
9409,165.95616201581655,54,13
9410,243.36395444587723,180,13
9412,87.11055409045889,302,13
9417,21.035292471907812,22,13
9419,177.40374193353125,60,13
9422,93.73323233400586,270,13
9423,60.02430147163562,104,13
9425,79.00637417731754,227,13
9432,39.8707751192144,165,13
9435,94.6555042203268,338,13
9437,62.73448389727332,40,13
9438,54.22327880589929,277,13
9439,44.44227782171123,59,13
9440,29.825013001079906,80,13
9441,46.68727774055369,327,13
9443,36.3783273435331,102,13
9445,161.88560093578738,71,13
9446,250.7568981753241,85,13
9449,150.48962123776968,113,13
9451,60.356992107883386,44,13
9452,59.993201965060365,75,13
9453,159.89546823693533,131,13
9456,37.38482620016329,114,13
9457,83.29528780116769,174,13
9458,40.06871611186321,236,13
9464,145.17326759223997,150,13
9465,65.81483714084482,253,13
9467,97.73298435173238,79,13
9470,56.78131510263015,233,13
9508,46.037754072117416,4,13
9515,26.89551213533423,7,13
9520,62.2183539215481,16,13
9524,57.32075521158761,143,13
9533,45.02575977480592,18,13
9535,99.90986422520908,282,13
9539,40.131531838985204,296,13
9540,139.15162064303175,288,13
9543,132.75686856559201,262,13
9547,31.97595679375803,164,13
9553,175.86144080232177,180,13
9554,29.47067887533878,99,13
9556,38.79012201960803,42,13
9562,234.08636727697777,197,13
9563,115.46769902095156,273,13
9564,127.3233342230254,338,13
9566,158.25547146852574,65,13
9568,141.3068355790924,270,13
9570,146.13178924291424,32,13
9571,127.5515698135791,278,13
9573,57.868508312770146,280,13
9574,91.42827183266978,325,13
9584,74.78792961280003,40,13
9588,78.26788227511737,59,13
9590,107.85474476568739,146,13
9592,197.803300979624,234,13
9593,104.31097818126712,206,13
9595,55.547922250183234,285,13
9597,80.12517860585805,80,13
9605,119.93376767731833,108,13
9608,193.381069427049,150,13
9610,76.26917348495179,70,13
9612,42.85914158195773,174,13
9613,48.62040287183425,118,13
9618,36.82308891387044,82,13
9619,48.83516575666326,253,13
9620,109.5823721212042,210,13
9621,115.92373882645482,79,13
9623,121.71424485793253,85,13
9628,44.0197091273507,309,13
9642,117.02424035507482,87,13
9658,26.832279871584547,6,13
9659,56.12272493800877,9,13
9665,65.43332901392459,16,13
9666,130.77237283034734,337,13
9669,48.08838975127301,96,13
9671,103.0606123583426,194,13
9672,144.6009381604932,305,13
9673,23.99319370161247,25,13
9677,165.11767982361167,266,13
9685,39.32391240369372,36,13
9689,58.537973995854024,21,13
9702,148.0169661600626,273,13
9703,41.56783861360346,42,13
9705,129.28860583786056,338,13
9708,50.287483943987425,127,13
9709,99.1058107540019,278,13
9712,224.9705940679101,180,13
9715,99.46377433673135,32,13
9718,78.59953352795158,280,13
9722,274.9439047447499,197,13
9731,49.04390648431604,165,13
9733,83.05750331002851,283,13
9736,65.41965269434328,284,13
9738,62.57669036722827,80,13
9741,92.02060643964711,71,13
9742,85.18992490827858,54,13
9743,67.61224850967594,323,13
9744,78.67621617167809,234,13
9746,61.876096209989036,68,13
9749,145.45971330599255,113,13
9750,96.99558990081452,63,13
9757,102.33171784035422,79,13
9759,60.01638889905741,129,13
9772,153.85567317607436,78,13
9773,64.66031702782261,85,13
9774,74.84189630954154,108,13
9776,239.23172999215166,130,13
9777,123.77153283080511,87,13
9791,41.800429527711046,95,13
9795,73.57136690693248,5,13
9798,57.33001793908701,10,13
9812,95.50404235240354,15,13
9817,22.524132678852347,22,13
9821,32.671093648418356,300,13
